Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Game 4 - Score team A,Game 4 - Score team B,Game 5 - Score team A,Game 5 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team A - Player 4,Team B - Player 1,Team B - Player 2,Team B - Player 3,Team B - Player 4
Bracket Play,Mixed Intermediate/Advanced 2.0-4.5,Bracket A,Semi-final,Best of 3,Bilateral Buster Boarders,Court and em,Bilateral Buster Boarders,14,16,15,13,15,12,,,,,Bel Belvedere,Garrett Blanchard,,,Courtney Coppage,Brooks Weeks,,
Bracket Play,Mixed Intermediate/Advanced 2.0-4.5,Bracket A,P5: Semi-final,Best of 3,Third Wheel,fishes,fishes,22,24,0,1,,,,,,,Hannah Covell,Daden Goldfinger,,,nina miller,vince S,,
Bracket Play,Mixed Intermediate/Advanced 2.0-4.5,Bracket A,P5: Semi-final,Best of 3,YMCA,WhatsaMotto with you?,YMCA,21,14,1,0,,,,,,,Sebastian Diaz,Samiah Malta,,,Jessica Motto,Joseph Motto,,
Bracket Play,Mixed Intermediate/Advanced 2.0-4.5,Bracket A,Final,Best of 3,Overhanging Jugs,Bilateral Buster Boarders,Overhanging Jugs,16,21,21,19,21,18,,,,,sophia yu,Jake Choi,,,Bel Belvedere,Garrett Blanchard,,
Bracket Play,Mixed Intermediate/Advanced 2.0-4.5,Bracket A,P3: Final,Best of 3,Court and em,ABG,ABG,0,1,0,1,,,,,,,Courtney Coppage,Brooks Weeks,,,gabby chen,Sean Caufield,,
Bracket Play,Mixed Intermediate/Advanced 2.0-4.5,Bracket A,P5: Final,Best of 3,fishes,YMCA,YMCA,17,21,0,1,,,,,,,nina miller,vince S,,,Sebastian Diaz,Samiah Malta,,
Pool Play,MAMMOTH (Sunday),Group A,1,Single game,Panem,mammothy,mammothy,14,16,,,,,,,,,Peter Lam,Ben Dantowitz,,,Jacob Summers,Garret Chaffins,,
Pool Play,MAMMOTH (Sunday),Group A,1,Single game,MBR Hope,MBR Byeson,MBR Hope,15,11,,,,,,,,,Christopher Montgomery,Jason Montgomery,,,Caleb Montgomery,Ryan Montgomery,,
Pool Play,MAMMOTH (Sunday),Group A,1,Single game,I'm too old for this!,All effort team,All effort team,7,15,,,,,,,,,Jacob Summers,Brent Summers,,,Nathan Montgomery,James Mitchum,,
Pool Play,MAMMOTH (Sunday),Group A,2,Single game,Panem,MBR Byeson,Panem,15,5,,,,,,,,,Peter Lam,Ben Dantowitz,,,Caleb Montgomery,Ryan Montgomery,,
Pool Play,MAMMOTH (Sunday),Group A,2,Single game,MBR Hope,I'm too old for this!,MBR Hope,15,10,,,,,,,,,Christopher Montgomery,Jason Montgomery,,,Jacob Summers,Brent Summers,,
Pool Play,MAMMOTH (Sunday),Group A,2,Single game,All effort team,mammothy,All effort team,15,11,,,,,,,,,Nathan Montgomery,James Mitchum,,,Jacob Summers,Garret Chaffins,,
Pool Play,MAMMOTH (Sunday),Group A,3,Single game,Panem,All effort team,Panem,15,13,,,,,,,,,Peter Lam,Ben Dantowitz,,,Nathan Montgomery,James Mitchum,,
Pool Play,MAMMOTH (Sunday),Group A,3,Single game,MBR Hope,mammothy,mammothy,8,15,,,,,,,,,Christopher Montgomery,Jason Montgomery,,,Jacob Summers,Garret Chaffins,,
Pool Play,MAMMOTH (Sunday),Group A,3,Single game,I'm too old for this!,MBR Byeson,MBR Byeson,13,15,,,,,,,,,Jacob Summers,Brent Summers,,,Caleb Montgomery,Ryan Montgomery,,
Pool Play,MAMMOTH (Sunday),Group A,4,Single game,Panem,I'm too old for this!,Panem,15,7,,,,,,,,,Peter Lam,Ben Dantowitz,,,Jacob Summers,Brent Summers,,
Pool Play,MAMMOTH (Sunday),Group A,4,Single game,MBR Hope,All effort team,All effort team,9,15,,,,,,,,,Christopher Montgomery,Jason Montgomery,,,Nathan Montgomery,James Mitchum,,
Pool Play,MAMMOTH (Sunday),Group A,4,Single game,MBR Byeson,mammothy,mammothy,7,15,,,,,,,,,Caleb Montgomery,Ryan Montgomery,,,Jacob Summers,Garret Chaffins,,
Pool Play,MAMMOTH (Sunday),Group A,5,Single game,Panem,MBR Hope,Panem,15,5,,,,,,,,,Peter Lam,Ben Dantowitz,,,Christopher Montgomery,Jason Montgomery,,
Pool Play,MAMMOTH (Sunday),Group A,5,Single game,I'm too old for this!,mammothy,mammothy,13,15,,,,,,,,,Jacob Summers,Brent Summers,,,Jacob Summers,Garret Chaffins,,
Pool Play,MAMMOTH (Sunday),Group A,5,Single game,All effort team,MBR Byeson,All effort team,15,5,,,,,,,,,Nathan Montgomery,James Mitchum,,,Caleb Montgomery,Ryan Montgomery,,
Bracket Play,MAMMOTH (Sunday),Bracket A,Quarter-final,Best of 3,mammothy,I'm too old for this!,mammothy,22,24,21,15,21,15,,,,,Jacob Summers,Garret Chaffins,,,Jacob Summers,Brent Summers,,
Bracket Play,MAMMOTH (Sunday),Bracket A,Quarter-final,Best of 3,MBR Hope,MBR Byeson,MBR Hope,18,21,21,19,23,21,,,,,Christopher Montgomery,Jason Montgomery,,,Caleb Montgomery,Ryan Montgomery,,
Bracket Play,MAMMOTH (Sunday),Bracket A,Semi-final,Best of 3,Panem,MBR Hope,Panem,21,17,21,15,,,,,,,Peter Lam,Ben Dantowitz,,,Christopher Montgomery,Jason Montgomery,,
Bracket Play,MAMMOTH (Sunday),Bracket A,Semi-final,Best of 3,All effort team,mammothy,All effort team,21,18,21,16,,,,,,,Nathan Montgomery,James Mitchum,,,Jacob Summers,Garret Chaffins,,
Bracket Play,MAMMOTH (Sunday),Bracket A,Final,Best of 3,Panem,All effort team,All effort team,23,25,20,22,,,,,,,Peter Lam,Ben Dantowitz,,,Nathan Montgomery,James Mitchum,,
Bracket Play,MAMMOTH (Sunday),Bracket A,P3: Final,Best of 3,mammothy,MBR Hope,MBR Hope,0,1,0,1,,,,,,,Jacob Summers,Garret Chaffins,,,Christopher Montgomery,Jason Montgomery,,
Bracket Play,MAMMOTH (Sunday),Bracket A,P5: Final,Single game,MBR Byeson,I'm too old for this!,I'm too old for this!,16,21,,,,,,,,,Caleb Montgomery,Ryan Montgomery,,,Jacob Summers,Brent Summers,,
